env_step,episode,epsilon,episode_reward,total_waiting_time,throughput,loss
336400,467,0.1,-272.7099946439266,67.0,646,0.3832446336746216
336600,467,0.1,-592.8099044263363,112.0,1771,0.01843578927218914
336800,467,0.1,-872.0197595059872,118.0,2871,0.01923382468521595
337000,468,0.1,-88.06000271253288,58.0,28,0.046234697103500366
337200,468,0.1,-426.1999064963311,110.0,1125,0.01717674918472767
337400,468,0.1,-654.8597752135247,56.0,2226,0.023674044758081436
337600,468,0.1,-1009.6097032111138,134.0,3319,0.01396459061652422
337800,469,0.1,-251.329993031919,101.0,425,0.018660036846995354
338000,469,0.1,-543.7898953184485,118.0,1542,0.01650773175060749
338200,469,0.1,-792.9398038610816,88.0,2663,0.01328129693865776
338400,469,0.1,-1062.27973010391,82.0,3779,0.020837927237153053
338600,470,0.1,-359.84991991333663,111.0,878,0.025769373401999474
338800,470,0.1,-631.679809210822,96.0,2001,0.02316753938794136
339000,470,0.1,-912.0697575788945,97.0,3109,0.02372216433286667
339200,471,0.1,-119.55996519327164,37.0,209,0.06991986185312271
339400,471,0.1,-490.819888651371,113.0,1322,0.021340645849704742
339600,471,0.1,-732.3297844529152,75.0,2446,0.02731628343462944
339800,471,0.1,-1027.9296088814735,88.0,3541,0.018757205456495285
340000,472,0.1,-239.27992086857557,51.0,652,0.19566261768341064
340200,472,0.1,-594.2398014590144,123.0,1770,0.022621961310505867
340400,472,0.1,-885.2896566912532,137.0,2873,0.015502327121794224
340600,473,0.1,-95.99000838212669,71.0,31,0.021708179265260696
340800,473,0.1,-347.7998752873391,58.0,1119,0.02834143303334713
341000,473,0.1,-666.7597418110818,109.0,2230,0.021593688055872917
341200,473,0.1,-895.2496593277901,65.0,3317,0.026310192421078682
341400,474,0.1,-237.57994499616325,106.0,417,0.01899169571697712
341600,474,0.1,-509.18980017118156,108.0,1541,0.018009912222623825
341800,474,0.1,-734.0296100657433,68.0,2672,0.09419955313205719
342000,474,0.1,-1020.2094849627465,84.0,3778,0.01704992726445198
342200,475,0.1,-305.54986831359565,60.0,885,0.029228659346699715
342400,475,0.1,-637.6796734016389,126.0,1995,0.018776359036564827
342600,475,0.1,-860.479599205777,86.0,3104,0.01130093913525343
342800,476,0.1,-218.3199774865061,142.0,210,0.018151208758354187
343000,476,0.1,-458.58981534279883,115.0,1325,0.011642473749816418
343200,476,0.1,-747.6897203568369,135.0,2449,0.027164263650774956
343400,476,0.1,-982.3295461777598,103.0,3544,0.020467082038521767
343600,477,0.1,-363.6799213886261,179.0,660,0.013108891434967518
343800,477,0.1,-577.909729719162,131.0,1757,0.017441323027014732
344000,477,0.1,-850.3495500087738,135.0,2862,0.024897202849388123
344200,478,0.1,-132.3700072467327,103.0,25,0.021418020129203796
344400,478,0.1,-501.8597862422466,215.0,1123,0.032427236437797546
344600,478,0.1,-663.899642676115,111.0,2227,0.022156519815325737
344800,478,0.1,-942.0794753730297,137.0,3319,0.012182747945189476
345000,479,0.1,-251.34991249069571,127.0,418,0.020940836519002914
345200,479,0.1,-520.8997858427465,121.0,1556,0.01739242859184742
345400,479,0.1,-800.8396438024938,143.0,2668,0.02768414095044136
345600,479,0.1,-1021.6994079016149,104.0,3774,0.018267035484313965
345800,480,0.1,-331.28984721936285,96.0,884,0.015815019607543945
346000,480,0.1,-603.1396871451288,104.0,1995,0.01867925003170967
346200,480,0.1,-919.0495468024164,162.0,3106,0.019945364445447922
346400,481,0.1,-187.14993836916983,112.0,199,0.020720692351460457
346600,481,0.1,-421.8597274068743,90.0,1324,0.01339956745505333
346800,481,0.1,-692.3994865659624,108.0,2449,0.017993491142988205
347000,481,0.1,-1017.3192920926958,185.0,3540,0.019810819998383522
347200,482,0.1,-241.00984135083854,65.0,656,0.08985212445259094
347400,482,0.1,-569.5796522181481,132.0,1765,0.018057869747281075
347600,482,0.1,-789.3394540827721,97.0,2865,0.01742321252822876
347800,483,0.1,-100.59998199157417,73.0,26,0.014519007876515388
348000,483,0.1,-406.4998042266816,126.0,1113,0.018641410395503044
348200,483,0.1,-684.4596044700593,151.0,2229,0.018687061965465546
348400,483,0.1,-861.9093353431672,76.0,3312,0.022514043375849724
348600,484,0.1,-313.27985566854477,188.0,411,0.018185116350650787
348800,484,0.1,-488.04964846372604,100.0,1545,0.016123631969094276
349000,484,0.1,-747.3595058321953,90.0,2668,0.01548389345407486
349200,484,0.1,-1060.729344546795,149.0,3779,0.015130547806620598
349400,485,0.1,-371.7797865495086,131.0,888,0.013610359281301498
349600,485,0.1,-560.4896187409759,54.0,1989,0.016530780121684074
349800,485,0.1,-864.359428845346,99.0,3112,0.013531838543713093
350000,486,0.1,-154.9399698935449,77.0,203,0.021376490592956543
350200,486,0.1,-434.5997477732599,92.0,1318,0.021104615181684494
350400,486,0.1,-800.4895163737237,201.0,2454,0.02408749982714653
350600,486,0.1,-931.0793994627893,69.0,3542,0.06865359842777252
350800,487,0.1,-316.4099423866719,123.0,653,0.01710682362318039
351000,487,0.1,-521.7097711544484,70.0,1764,0.02095235511660576
351200,487,0.1,-857.1096959095448,130.0,2866,0.017117055132985115
351400,488,0.1,-97.30001166276634,67.0,31,0.1003425270318985
351600,488,0.1,-404.6798193734139,100.0,1123,0.02805643156170845
351800,488,0.1,-616.4996342938393,48.0,2228,0.017752651125192642
352000,488,0.1,-972.2295105736703,140.0,3317,0.01984582655131817
352200,489,0.1,-246.36992957629263,118.0,420,0.016395259648561478
352400,489,0.1,-577.629765773192,169.0,1540,0.03404643386602402
352600,489,0.1,-765.4296827558428,76.0,2670,0.026041148230433464
352800,489,0.1,-1057.569613719359,85.0,3772,0.022384537383913994
353000,490,0.1,-376.18994986638427,116.0,878,0.026735819876194
353200,490,0.1,-607.5098508559167,58.0,2002,0.0263958889991045
353400,490,0.1,-964.9998201094568,128.0,3105,0.02954702265560627
353600,491,0.1,-150.4399854503572,68.0,205,0.019954288378357887
353800,491,0.1,-488.7699007354677,115.0,1317,0.019550912082195282
354000,491,0.1,-787.9597536884248,130.0,2451,0.02431632950901985
354200,491,0.1,-1109.5096699558198,167.0,3542,0.03735920786857605
354400,492,0.1,-276.56994139775634,81.0,653,0.019255755469202995
354600,492,0.1,-616.6298242770135,142.0,1769,0.02416517585515976
354800,492,0.1,-859.2096999846399,103.0,2864,0.022829171270132065
355000,493,0.1,-105.48000806570053,78.0,29,0.015720508992671967
355200,493,0.1,-407.86986154317856,104.0,1116,0.02323129028081894
355400,493,0.1,-695.9197224974632,112.0,2228,0.027622615918517113
355600,493,0.1,-945.5396327376366,78.0,3317,0.025216836482286453
355800,494,0.1,-281.43999033793807,136.0,427,0.016819868236780167
356000,494,0.1,-508.0298517309129,82.0,1546,0.01824013888835907
356200,494,0.1,-794.2797401510179,87.0,2666,0.013533140532672405
356400,494,0.1,-1281.8396161161363,300.0,3776,0.01786269061267376
356600,495,0.1,-318.6397706232965,94.0,887,0.012057765386998653
356800,495,0.1,-600.9495531283319,131.0,1998,0.018641386181116104
357000,495,0.1,-922.359336014837,196.0,3108,0.01787741109728813
357200,496,0.1,-194.71993818320334,113.0,201,0.019195115193724632
357400,496,0.1,-466.20970788039267,124.0,1323,0.01915774494409561
357600,496,0.1,-822.0994211677462,220.0,2451,0.019786274060606956
357800,496,0.1,-994.1691571716219,144.0,3545,0.04643607139587402
358000,497,0.1,-335.2398084960878,158.0,651,0.02139759063720703
358200,497,0.1,-562.4595126472414,140.0,1766,0.010745121166110039
358400,497,0.1,-826.2493295036256,140.0,2863,0.019227664917707443
358600,498,0.1,-96.06998967006803,67.0,25,0.01438953261822462
358800,498,0.1,-362.6097698099911,78.0,1124,0.016637397930026054
359000,498,0.1,-666.8096861727536,108.0,2220,0.022539587691426277
359200,498,0.1,-882.2395264990628,57.0,3311,0.009992239996790886
359400,499,0.1,-352.0599976144731,217.0,423,0.027067892253398895
359600,499,0.1,-505.65978771075606,100.0,1543,0.016464289277791977
359800,499,0.1,-753.379586275667,83.0,2660,0.014477015472948551
360000,499,0.1,-1015.139437969774,78.0,3769,0.01698148250579834
360200,500,0.1,-347.78980039805174,111.0,882,0.016949644312262535
360400,500,0.1,-603.889570467174,110.0,1999,0.0739702507853508
360600,500,0.1,-1029.6492988988757,308.0,3101,0.013357063755393028
360800,501,0.1,-152.52990099228919,85.0,200,0.023713979870080948
361000,501,0.1,-574.1695770863444,288.0,1326,0.012892612256109715
361200,501,0.1,-651.6791643742472,140.0,2440,0.013405188918113708
361400,501,0.1,-877.8688783291727,154.0,3534,0.015882840380072594
361600,502,0.1,-319.86972200870514,166.0,649,0.010296167805790901
361800,502,0.1,-464.369362950325,90.0,1764,0.018353592604398727
362000,502,0.1,-741.8490175008774,148.0,2858,0.13893944025039673
362200,503,0.1,-217.21996744908392,197.0,26,0.026053065434098244
362400,503,0.1,-403.84975870884955,140.0,1123,0.013961484655737877
362600,503,0.1,-639.319562042132,116.0,2228,0.020388636738061905
362800,503,0.1,-878.4093328360468,103.0,3322,0.015047013759613037
363000,504,0.1,-234.69990252703428,109.0,422,0.011085787788033485
363200,504,0.1,-517.4697036668658,129.0,1548,0.016346458345651627
363400,504,0.1,-727.4894428178668,86.0,2664,0.059099581092596054
363600,504,0.1,-967.359210960567,73.0,3773,0.015356650575995445
363800,505,0.1,-307.8798135202378,77.0,878,0.014632951468229294
364000,505,0.1,-590.7295859735459,102.0,2000,0.017741557210683823
364200,505,0.1,-839.3692992608994,96.0,3104,0.01879797875881195
364400,506,0.1,-119.06996434554458,42.0,203,0.02363702282309532
364600,506,0.1,-448.8497776351869,107.0,1324,0.01752150058746338
364800,506,0.1,-713.4095696769655,115.0,2446,0.020856792107224464
365000,506,0.1,-946.6993393264711,86.0,3544,0.013838907703757286
365200,507,0.1,-329.949877705425,148.0,648,0.01596338115632534
365400,507,0.1,-517.2597541473806,66.0,1764,0.01304970309138298
365600,507,0.1,-878.6095580719411,159.0,2865,0.014980671927332878
365800,508,0.1,-126.49998917803168,101.0,26,0.01470870990306139
366000,508,0.1,-381.669716026634,103.0,1111,0.03220105916261673
366200,508,0.1,-653.6294909976423,107.0,2230,0.03923783078789711
366400,508,0.1,-933.5592957995832,125.0,3316,0.0208714809268713
366600,509,0.1,-287.3298396151513,173.0,420,0.021627748385071754
366800,509,0.1,-491.07965197972953,118.0,1542,0.031348977237939835
367000,509,0.1,-711.1894551794976,88.0,2664,0.029419682919979095
367200,509,0.1,-1007.689251570031,131.0,3781,0.020532656461000443
367400,510,0.1,-358.59985750727355,133.0,885,0.01704331487417221
367600,510,0.1,-539.8795935492963,63.0,2000,0.013957859016954899
367800,510,0.1,-842.0494305472821,112.0,3108,0.011847403831779957
368000,511,0.1,-185.75996067933738,111.0,200,0.01688673347234726
368200,511,0.1,-530.4997389595956,202.0,1319,0.02031896822154522
368400,511,0.1,-716.619547156617,127.0,2444,0.01828605867922306
368600,511,0.1,-944.0094611924142,84.0,3535,0.0119874132797122
368800,512,0.1,-245.12994855456054,51.0,656,0.016955986618995667
369000,512,0.1,-544.659837661311,76.0,1765,0.016579199582338333
369200,512,0.1,-887.6197084765881,142.0,2868,0.01093242783099413
369400,513,0.1,-133.6199979428202,99.0,31,0.016430741176009178
369600,513,0.1,-390.329894984141,72.0,1128,0.01600482501089573
369800,513,0.1,-713.8998157624155,125.0,2227,0.019511837512254715
370000,513,0.1,-1024.5097057465464,157.0,3318,0.009557112120091915
370200,514,0.1,-208.7299620732665,71.0,421,0.012954534962773323
370400,514,0.1,-553.0198208913207,141.0,1546,0.019214237108826637
370600,514,0.1,-762.6996936425567,79.0,2669,0.022066958248615265
370800,514,0.1,-1029.3295793160796,63.0,3775,0.011911570094525814
371000,515,0.1,-395.0998579543084,153.0,886,0.04722471162676811
371200,515,0.1,-649.9997068922967,155.0,1999,0.026768803596496582
371400,515,0.1,-849.7596189063042,88.0,3113,0.030159292742609978
371600,516,0.1,-193.74002787284553,99.0,199,0.013339536264538765
371800,516,0.1,-446.959874836728,92.0,1325,0.014950801618397236
372000,516,0.1,-756.7496862094849,141.0,2447,0.015730224549770355
372200,516,0.1,-964.2395729701966,88.0,3545,0.01815442182123661
372400,517,0.1,-368.349971473217,175.0,656,0.01884634606540203
372600,517,0.1,-642.1298133730888,190.0,1766,0.008280900306999683
372800,517,0.1,-811.2596365809441,102.0,2864,0.012890190817415714
373000,518,0.1,-151.88999843597412,120.0,23,0.02721327170729637
373200,518,0.1,-383.5797896385193,111.0,1116,0.01967860758304596
373400,518,0.1,-608.7695579528809,91.0,2223,0.012773641385138035
373600,518,0.1,-812.7993879318237,46.0,3311,0.010662974789738655
373800,519,0.1,-272.3498995900154,151.0,425,0.04248080775141716
374000,519,0.1,-500.38969165086746,125.0,1541,0.012379718944430351
374200,519,0.1,-761.9195166230202,136.0,2662,0.013839575462043285
374400,519,0.1,-1020.5193029046059,136.0,3780,0.01658232882618904
374600,520,0.1,-359.1998678725213,109.0,887,0.02677321620285511
374800,520,0.1,-612.4797855895013,87.0,1999,0.01849808357656002
375000,520,0.1,-862.2896300833672,66.0,3104,0.014782458543777466
375200,521,0.1,-205.25993856415153,126.0,196,0.015083552338182926
375400,521,0.1,-486.2598067186773,128.0,1330,0.015769310295581818
375600,521,0.1,-840.2097159288824,207.0,2449,0.03488236665725708
375800,521,0.1,-984.2095800302923,72.0,3534,0.02784690447151661
376000,522,0.1,-267.21993261016905,82.0,658,0.023750243708491325
376200,522,0.1,-612.3997915331274,166.0,1767,0.014944858849048615
376400,522,0.1,-829.3896968904883,109.0,2868,0.013247625902295113
376600,523,0.1,-81.95998465269804,54.0,31,0.0297030508518219
376800,523,0.1,-396.7198089286685,117.0,1117,0.0224879402667284
377000,523,0.1,-651.4695886299014,95.0,2224,0.09335792809724808
377200,523,0.1,-889.5194209739566,68.0,3312,0.029442358762025833
377400,524,0.1,-226.9799286648631,96.0,422,0.02286091074347496
377600,524,0.1,-472.06972282379866,77.0,1546,0.015504606999456882
377800,524,0.1,-753.5295862480998,95.0,2670,0.022307848557829857
378000,524,0.1,-1033.1094536110759,108.0,3776,0.01453070156276226
378200,525,0.1,-298.41979932412505,61.0,882,0.015717485919594765
378400,525,0.1,-640.4396917782724,120.0,2000,0.021965447813272476
378600,525,0.1,-854.6596057377756,47.0,3106,0.012334221974015236
378800,526,0.1,-128.43999615311623,37.0,199,0.017681380733847618
379000,526,0.1,-534.4798826277256,150.0,1329,0.24219545722007751
379200,526,0.1,-782.5497483313084,105.0,2448,0.020349828526377678
379400,526,0.1,-1109.719596773386,137.0,3536,0.01637015864253044
379600,527,0.1,-308.2999069970101,104.0,651,0.01820232719182968
379800,527,0.1,-571.6798088829964,72.0,1770,0.027304384857416153
380000,527,0.1,-877.1396706383675,93.0,2868,0.024377016350626945
380200,528,0.1,-89.26001047343016,55.0,32,0.01702965423464775
380400,528,0.1,-407.0498940870166,100.0,1119,0.011686590500175953
380600,528,0.1,-682.2596948072314,132.0,2227,0.01365462876856327
380800,528,0.1,-941.4095008298755,154.0,3317,0.00802566483616829
381000,529,0.1,-223.6098911445588,113.0,416,0.010072679258883
381200,529,0.1,-436.91975948028266,69.0,1539,0.051013752818107605
381400,529,0.1,-650.9795229118317,37.0,2669,0.014689227566123009
381600,529,0.1,-919.5893289726228,54.0,3778,0.02975558117032051
381800,530,0.1,-345.26978614367545,138.0,874,0.009837795980274677
382000,530,0.1,-584.5995600465685,131.0,1994,0.02835019677877426
382200,530,0.1,-838.9993541482836,134.0,3109,0.01325471606105566
382400,531,0.1,-204.67997068166733,125.0,200,0.012433065101504326
382600,531,0.1,-470.1798657774925,113.0,1322,0.017607389017939568
382800,531,0.1,-684.9697150588036,58.0,2452,0.010928843170404434
383000,531,0.1,-1001.2896232008934,106.0,3539,0.013775781728327274
383200,532,0.1,-312.04993110895157,119.0,649,0.014624319970607758
383400,532,0.1,-568.2697806954384,97.0,1764,0.03152354061603546
383600,532,0.1,-841.859653532505,99.0,2866,0.009160352870821953
383800,533,0.1,-84.9400087557733,55.0,29,0.012606695294380188
384000,533,0.1,-491.42990839108825,180.0,1123,0.013822859153151512
384200,533,0.1,-713.3796998225152,127.0,2221,0.010674277320504189
384400,533,0.1,-943.5496455393732,65.0,3313,0.015646783635020256
384600,534,0.1,-261.9399779718369,112.0,421,0.01401917077600956
384800,534,0.1,-561.4098866861314,119.0,1548,0.013814222998917103
385000,534,0.1,-798.8098324220628,63.0,2667,0.014984755776822567
385200,534,0.1,-1208.119727699086,161.0,3779,0.012797140516340733
385400,535,0.1,-380.2898789923638,109.0,886,0.01608976162970066
385600,535,0.1,-656.1697341483086,100.0,1995,0.013576571829617023
385800,535,0.1,-949.249647764489,110.0,3108,0.014798730611801147
386000,536,0.1,-185.47999873571098,89.0,208,0.016829729080200195
386200,536,0.1,-501.75987210683525,112.0,1330,0.04050750285387039
386400,536,0.1,-764.6997863333672,84.0,2454,0.08388771116733551
386600,536,0.1,-1092.5097383540124,114.0,3536,0.022832218557596207
386800,537,0.1,-332.9399858061224,123.0,654,0.021446507424116135
387000,537,0.1,-538.3899030033499,46.0,1761,0.018508994951844215
387200,537,0.1,-843.9398211780936,64.0,2875,0.020468875765800476
387400,538,0.1,-77.5100125670433,47.0,30,0.012981932610273361
387600,538,0.1,-351.29985946416855,42.0,1120,0.015766024589538574
387800,538,0.1,-666.0098115801811,70.0,2232,0.02726581320166588
388000,538,0.1,-946.009717643261,68.0,3314,0.016151364892721176
388200,539,0.1,-271.58994221687317,132.0,417,0.017963316291570663
388400,539,0.1,-593.1698167324066,178.0,1545,0.017450816929340363
388600,539,0.1,-732.049546957016,80.0,2665,0.016910670325160027
388800,539,0.1,-1022.7492144107819,134.0,3769,0.007155108265578747
389000,540,0.1,-368.85975899361074,154.0,886,0.007164548151195049
389200,540,0.1,-606.9795466866344,155.0,1999,0.0158306285738945
389400,540,0.1,-824.5392209496349,143.0,3102,0.023457836359739304
389600,541,0.1,-128.4699105899781,58.0,194,0.007611379958689213
389800,541,0.1,-432.75960895232856,121.0,1323,0.01994907855987549
390000,541,0.1,-745.5793234985322,203.0,2450,0.007703886833041906
390200,541,0.1,-1003.3190798442811,216.0,3537,0.2586509883403778
390400,542,0.1,-320.25982725434005,154.0,653,0.014754208736121655
390600,542,0.1,-535.6396242361516,119.0,1768,0.01521872915327549
390800,542,0.1,-768.1093543749303,98.0,2873,0.010922372341156006
391000,543,0.1,-133.529974039644,108.0,26,0.01132012065500021
391200,543,0.1,-518.5297318063676,244.0,1113,0.015729021281003952
391400,543,0.1,-595.1094532571733,69.0,2222,0.013027092441916466
391600,543,0.1,-847.489200886339,74.0,3315,0.015440280549228191
391800,544,0.1,-344.76991661824286,223.0,414,0.04973841831088066
392000,544,0.1,-519.3096629027277,142.0,1544,0.013776078820228577
392200,544,0.1,-820.6393857840449,185.0,2662,0.012111523188650608
392400,544,0.1,-1062.039220655337,172.0,3778,0.008532170206308365
392600,545,0.1,-365.0099442489445,105.0,885,0.014675181359052658
392800,545,0.1,-616.5498593337834,74.0,2005,0.013514370657503605
393000,545,0.1,-947.7497714050114,131.0,3106,0.012522145174443722
393200,546,0.1,-177.90997507981956,100.0,196,0.01211775653064251
393400,546,0.1,-436.87983086518943,80.0,1327,0.013905662111938
393600,546,0.1,-713.7697210591286,79.0,2448,0.03757337108254433
393800,546,0.1,-1035.0296557229012,111.0,3541,0.011840632185339928
394000,547,0.1,-301.6899311747402,106.0,654,0.011414148844778538
394200,547,0.1,-557.5198328699917,90.0,1769,0.027650656178593636
394400,547,0.1,-866.1497023310512,110.0,2869,0.02040552720427513
394600,548,0.1,-80.46000629290938,51.0,29,0.011900465935468674
394800,548,0.1,-366.3899195753038,75.0,1124,0.018382856622338295
395000,548,0.1,-657.349837359041,83.0,2231,0.01819739118218422
395200,548,0.1,-919.0497172437608,75.0,3321,0.018710549920797348
395400,549,0.1,-198.2799809575081,52.0,416,0.01307883020490408
395600,549,0.1,-493.94986563920975,78.0,1553,0.02057807892560959
395800,549,0.1,-746.1896865963936,51.0,2667,0.015917137265205383
396000,549,0.1,-1097.2595039010048,127.0,3777,0.02296380326151848
396200,550,0.1,-358.349954335019,105.0,879,0.014428840950131416
396400,550,0.1,-686.0398056190461,162.0,1998,0.014641866087913513
396600,550,0.1,-968.6895458381623,209.0,3104,0.09145397692918777
396800,551,0.1,-256.12994619458914,188.0,203,0.00816219300031662
397000,551,0.1,-535.3296775445342,226.0,1319,0.011489984579384327
397200,551,0.1,-689.1294271573424,141.0,2450,0.008010739460587502
397400,551,0.1,-961.1591834649444,176.0,3544,0.008059266023337841
397600,552,0.1,-339.32987066172063,165.0,653,0.011052176356315613
397800,552,0.1,-557.0296654310077,140.0,1766,0.009968257509171963
398000,552,0.1,-778.9294843282551,112.0,2860,0.00650885421782732
398200,553,0.1,-122.34998624958098,97.0,26,0.012506404891610146
398400,553,0.1,-416.3798021618277,133.0,1121,0.02023933082818985
398600,553,0.1,-646.0796782318503,72.0,2229,0.012056805193424225
398800,553,0.1,-925.7196270767599,70.0,3318,0.01328849047422409
399000,554,0.1,-232.73998275212944,96.0,414,0.01080944575369358
399200,554,0.1,-584.959914593026,176.0,1541,0.011738400906324387
399400,554,0.1,-799.2497805636376,107.0,2662,0.08843899518251419
399600,554,0.1,-1108.2496735136956,140.0,3777,0.01571386307477951
399800,555,0.1,-350.2799619715661,81.0,883,0.010838381014764309
400000,555,0.1,-629.0799011271447,70.0,1996,0.014473559334874153
400200,555,0.1,-939.3697651904076,97.0,3107,0.014503926038742065
400400,556,0.1,-205.2800398133695,80.0,206,0.033907465636730194
400600,556,0.1,-563.4700198434293,109.0,1328,0.03752521425485611
400800,556,0.1,-920.8300233148038,136.0,2449,0.066469706594944
401000,556,0.1,-1169.0599098466337,59.0,3540,0.027438083663582802
401200,557,0.1,-371.799978164956,145.0,655,0.03322690725326538
401400,557,0.1,-651.3898796122521,105.0,1766,0.0391981340944767
401600,557,0.1,-960.2097586672753,90.0,2867,0.030352143570780754
401800,558,0.1,-130.37001686915755,92.0,27,0.0505618080496788
402000,558,0.1,-567.6299980245531,204.0,1122,0.03254817798733711
402200,558,0.1,-798.8599074445665,110.0,2229,0.02142609842121601
402400,558,0.1,-1040.1098664365709,46.0,3320,0.024628104642033577
402600,559,0.1,-270.6399526577443,139.0,416,0.022350020706653595
402800,559,0.1,-454.1798167210072,55.0,1545,0.02285987325012684
403000,559,0.1,-776.9396581631154,117.0,2671,0.026816876605153084
403200,559,0.1,-1054.5794370155782,131.0,3774,0.026982435956597328
403400,560,0.1,-312.489918647334,82.0,881,0.020879516378045082
403600,560,0.1,-608.6997594218701,111.0,1996,0.010985784232616425
403800,560,0.1,-896.6595768313855,125.0,3106,0.16603617370128632
404000,561,0.1,-176.93998193368316,96.0,196,0.028978459537029266
404200,561,0.1,-435.46981715783477,89.0,1329,0.018115969374775887
404400,561,0.1,-772.7296247445047,173.0,2447,0.04592355340719223
404600,561,0.1,-977.5994157753885,137.0,3538,0.08343067020177841
404800,562,0.1,-265.8198530357331,98.0,647,0.017297979444265366
405000,562,0.1,-551.2396523635834,146.0,1764,0.021213337779045105
405200,562,0.1,-724.3494422119111,75.0,2871,0.021337734535336494
405400,563,0.1,-106.63997945003211,83.0,27,0.013873119838535786
405600,563,0.1,-376.9297200124711,97.0,1121,0.011702075600624084
405800,563,0.1,-632.7394543569535,112.0,2225,0.02546875551342964
406000,563,0.1,-858.1892469804734,94.0,3307,0.014149075374007225
406200,564,0.1,-289.43992104940116,168.0,421,0.013771355152130127
406400,564,0.1,-479.2597939055413,85.0,1553,0.05348667502403259
406600,564,0.1,-786.6396743338555,121.0,2669,0.016863804310560226
406800,564,0.1,-1052.4495531599969,113.0,3778,0.011618084274232388
407000,565,0.1,-380.2498804293573,135.0,883,0.016805525869131088
407200,565,0.1,-591.2397223673761,75.0,1996,0.01826258935034275
407400,565,0.1,-903.0395756922662,118.0,3098,0.12788105010986328
407600,566,0.1,-222.80995082482696,138.0,204,0.01820402964949608
407800,566,0.1,-492.33982371911407,133.0,1321,0.0186456385999918
408000,566,0.1,-717.8996648751199,90.0,2445,0.014531194232404232
408200,566,0.1,-955.1595005951822,65.0,3538,0.014642585068941116
408400,567,0.1,-280.76978632062674,102.0,658,0.012265697121620178
408600,567,0.1,-634.4595942124724,200.0,1756,0.01389387995004654
408800,567,0.1,-837.1894492730498,139.0,2873,0.013430374674499035
409000,568,0.1,-148.48997050523758,125.0,28,0.01665523089468479
409200,568,0.1,-388.0198338627815,111.0,1122,0.016826167702674866
409400,568,0.1,-634.3596060872078,112.0,2224,0.02653472311794758
409600,568,0.1,-854.429388821125,87.0,3310,0.00818838644772768
409800,569,0.1,-267.9598519485444,147.0,416,0.008724121376872063
410000,569,0.1,-425.9997279327363,39.0,1544,0.012511948123574257
410200,569,0.1,-728.1294495742768,99.0,2667,0.008515221998095512
410400,569,0.1,-957.1993148010224,68.0,3781,0.011713679879903793
410600,570,0.1,-384.4298617467284,160.0,881,0.009064244106411934
410800,570,0.1,-603.2796618565917,133.0,1996,0.017069056630134583
411000,570,0.1,-942.2694990262389,219.0,3106,0.009025566279888153
411200,571,0.1,-178.9399358034134,107.0,197,0.01197949517518282
411400,571,0.1,-419.81982243061066,93.0,1319,0.007907310500741005
411600,571,0.1,-693.5096408128738,120.0,2445,0.009795079007744789
411800,571,0.1,-983.5593858957291,163.0,3541,0.012250170111656189
412000,572,0.1,-310.55987986736,144.0,653,0.012862815521657467
412200,572,0.1,-540.5397289674729,123.0,1761,0.013039966113865376
412400,572,0.1,-799.1495731752366,121.0,2864,0.01771843247115612
412600,573,0.1,-116.56000968255103,88.0,32,0.015922365710139275
412800,573,0.1,-410.1199352387339,92.0,1122,0.011676611378788948
413000,573,0.1,-718.6897933129221,121.0,2227,0.014652394689619541
413200,573,0.1,-978.6997029427439,112.0,3318,0.017253927886486053
413400,574,0.1,-299.1999313980341,160.0,423,0.018489083275198936
413600,574,0.1,-516.7898085266352,88.0,1548,0.013843526132404804
413800,574,0.1,-840.8497150093317,127.0,2666,0.019653426483273506
414000,574,0.1,-1094.0896132141352,104.0,3777,0.013077565468847752
414200,575,0.1,-398.64993789605796,139.0,877,0.025851920247077942
414400,575,0.1,-639.4398001711816,107.0,2002,0.03361480310559273
414600,575,0.1,-843.4196623843163,48.0,3105,0.0123751200735569
414800,576,0.1,-133.28996431455016,54.0,204,0.01925610564649105
415000,576,0.1,-560.3498431406915,220.0,1322,0.007643373683094978
415200,576,0.1,-760.7297044955194,164.0,2446,0.05811729282140732
415400,576,0.1,-963.8995181284845,96.0,3545,0.013998905196785927
415600,577,0.1,-275.9298778437078,89.0,653,0.011683931574225426
415800,577,0.1,-511.7697058580816,66.0,1771,0.015315494500100613
416000,577,0.1,-856.0895629785955,142.0,2859,0.010491892695426941
416200,578,0.1,-70.25000547990203,44.0,31,0.011326802894473076
416400,578,0.1,-469.1898858509958,185.0,1124,0.024221662431955338
416600,578,0.1,-633.5096662007272,96.0,2226,0.014881135895848274
416800,578,0.1,-903.8494260273874,127.0,3317,0.009168008342385292
417000,579,0.1,-266.7199241798371,146.0,418,0.016099348664283752
417200,579,0.1,-502.0697159450501,128.0,1542,0.01563372276723385
417400,579,0.1,-690.6395930927247,55.0,2656,0.019363556057214737
417600,579,0.1,-984.709401814267,89.0,3776,0.02577047049999237
417800,580,0.1,-347.16988825798035,112.0,880,0.011028866283595562
418000,580,0.1,-627.1197502613068,135.0,1995,0.020767703652381897
418200,580,0.1,-866.3995053768158,117.0,3110,0.013209243305027485
418400,581,0.1,-210.8499717898667,109.0,201,0.01992568001151085
418600,581,0.1,-516.2699351496994,117.0,1321,0.040614139288663864
418800,581,0.1,-820.8199086375535,116.0,2447,0.02058419957756996
419000,581,0.1,-1111.4298644252121,107.0,3543,0.01762550137937069
